Region,Region Name,Org Code,Provider name,Date,Total MRI Scans,Total Prostate MRI
Y56,London Commissioning Region,NT9,Alliance Medical,01/02/2025,1730,87
Y54,#N/A,NT9,Alliance Medical,01/03/2019,4220,211
Y55,#N/A,NT9,Alliance Medical,01/03/2019,2100,105
Y56,London Commissioning Region,NT9,Alliance Medical,01/03/2019,1555,78
Y58,South West Commissioning Region,NT9,Alliance Medical,01/03/2019,250,13
Y59,South East Commissioning Region,NT9,Alliance Medical,01/03/2019,2020,101
Y56,London Commissioning Region,NT9,Alliance Medical,01/03/2020,1515,76
Y58,South West Commissioning Region,NT9,Alliance Medical,01/03/2020,235,12
Y59,South East Commissioning Region,NT9,Alliance Medical,01/03/2020,1900,95
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/03/2020,720,36
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/03/2020,895,45
Y62,North West Commissioning Region,NT9,Alliance Medical,01/03/2020,1125,56
Y63,North East and Yorkshire Commissioning Region,NT9,Alliance Medical,01/03/2020,1625,81
Y56,London Commissioning Region,NT9,Alliance Medical,01/03/2021,1295,65
Y56,London Commissioning Region,NT9,Alliance Medical,01/03/2022,1490,75
Y56,London Commissioning Region,NT9,Alliance Medical,01/03/2023,1860,93
Y56,London Commissioning Region,NT9,Alliance Medical,01/03/2024,1535,77
Y56,London Commissioning Region,NT9,Alliance Medical,01/03/2025,1985,99
Y56,London Commissioning Region,NT9,Alliance Medical,01/04/2019,1480,74
Y58,South West Commissioning Region,NT9,Alliance Medical,01/04/2019,270,14
Y59,South East Commissioning Region,NT9,Alliance Medical,01/04/2019,1565,78
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/04/2019,945,47
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/04/2019,910,46
Y62,North West Commissioning Region,NT9,Alliance Medical,01/04/2019,1695,85
Y63,North East and Yorkshire Commissioning Region,NT9,Alliance Medical,01/04/2019,2095,105
Y56,London Commissioning Region,NT9,Alliance Medical,01/04/2020,565,28
Y56,London Commissioning Region,NT9,Alliance Medical,01/04/2021,1275,64
Y56,London Commissioning Region,NT9,Alliance Medical,01/04/2022,1500,75
Y56,London Commissioning Region,NT9,Alliance Medical,01/04/2023,1570,79
Y56,London Commissioning Region,NT9,Alliance Medical,01/04/2024,1685,84
Y54,#N/A,NT9,Alliance Medical,01/05/2018,3615,181
Y55,#N/A,NT9,Alliance Medical,01/05/2018,1900,95
Y56,London Commissioning Region,NT9,Alliance Medical,01/05/2018,1470,74
Y58,South West Commissioning Region,NT9,Alliance Medical,01/05/2018,280,14
Y59,South East Commissioning Region,NT9,Alliance Medical,01/05/2018,1295,65
Y56,London Commissioning Region,NT9,Alliance Medical,01/05/2019,1480,74
Y58,South West Commissioning Region,NT9,Alliance Medical,01/05/2019,245,12
Y59,South East Commissioning Region,NT9,Alliance Medical,01/05/2019,1895,95
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/05/2019,1140,57
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/05/2019,1090,55
Y62,North West Commissioning Region,NT9,Alliance Medical,01/05/2019,1965,98
Y63,North East and Yorkshire Commissioning Region,NT9,Alliance Medical,01/05/2019,2125,106
Y56,London Commissioning Region,NT9,Alliance Medical,01/05/2020,500,25
Y56,London Commissioning Region,NT9,Alliance Medical,01/05/2021,1550,78
Y56,London Commissioning Region,NT9,Alliance Medical,01/05/2022,1515,76
Y56,London Commissioning Region,NT9,Alliance Medical,01/05/2023,1720,86
Y56,London Commissioning Region,NT9,Alliance Medical,01/05/2024,1745,87
Y54,#N/A,NT9,Alliance Medical,01/06/2018,4390,220
Y55,#N/A,NT9,Alliance Medical,01/06/2018,1700,85
Y56,London Commissioning Region,NT9,Alliance Medical,01/06/2018,1305,65
Y58,South West Commissioning Region,NT9,Alliance Medical,01/06/2018,325,16
Y59,South East Commissioning Region,NT9,Alliance Medical,01/06/2018,1695,85
Y56,London Commissioning Region,NT9,Alliance Medical,01/06/2019,1365,68
Y58,South West Commissioning Region,NT9,Alliance Medical,01/06/2019,250,13
Y59,South East Commissioning Region,NT9,Alliance Medical,01/06/2019,2130,107
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/06/2019,1100,55
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/06/2019,1045,52
Y62,North West Commissioning Region,NT9,Alliance Medical,01/06/2019,1685,84
Y63,North East and Yorkshire Commissioning Region,NT9,Alliance Medical,01/06/2019,2365,118
Y56,London Commissioning Region,NT9,Alliance Medical,01/06/2020,685,34
Y56,London Commissioning Region,NT9,Alliance Medical,01/06/2021,1415,71
Y56,London Commissioning Region,NT9,Alliance Medical,01/06/2022,1405,70
Y56,London Commissioning Region,NT9,Alliance Medical,01/06/2023,1695,85
Y56,London Commissioning Region,NT9,Alliance Medical,01/06/2024,1895,95
Y54,#N/A,NT9,Alliance Medical,01/07/2018,4445,222
Y55,#N/A,NT9,Alliance Medical,01/07/2018,1850,93
Y56,London Commissioning Region,NT9,Alliance Medical,01/07/2018,1790,90
Y58,South West Commissioning Region,NT9,Alliance Medical,01/07/2018,320,16
Y59,South East Commissioning Region,NT9,Alliance Medical,01/07/2018,1690,85
Y56,London Commissioning Region,NT9,Alliance Medical,01/07/2019,1520,76
Y58,South West Commissioning Region,NT9,Alliance Medical,01/07/2019,350,18
Y59,South East Commissioning Region,NT9,Alliance Medical,01/07/2019,2380,119
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/07/2019,1235,62
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/07/2019,1015,51
Y62,North West Commissioning Region,NT9,Alliance Medical,01/07/2019,1595,80
Y63,North East and Yorkshire Commissioning Region,NT9,Alliance Medical,01/07/2019,2175,109
Y56,London Commissioning Region,NT9,Alliance Medical,01/07/2020,920,46
Y56,London Commissioning Region,NT9,Alliance Medical,01/07/2021,1310,66
Y56,London Commissioning Region,NT9,Alliance Medical,01/07/2022,1465,73
Y56,London Commissioning Region,NT9,Alliance Medical,01/07/2023,1695,85
Y56,London Commissioning Region,NT9,Alliance Medical,01/07/2024,0,0
Y54,#N/A,NT9,Alliance Medical,01/08/2018,4560,228
Y55,#N/A,NT9,Alliance Medical,01/08/2018,1775,89
Y56,London Commissioning Region,NT9,Alliance Medical,01/08/2018,1575,79
Y58,South West Commissioning Region,NT9,Alliance Medical,01/08/2018,210,11
Y59,South East Commissioning Region,NT9,Alliance Medical,01/08/2018,1615,81
Y56,London Commissioning Region,NT9,Alliance Medical,01/08/2019,1530,77
Y58,South West Commissioning Region,NT9,Alliance Medical,01/08/2019,290,15
Y59,South East Commissioning Region,NT9,Alliance Medical,01/08/2019,2155,108
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/08/2019,1225,61
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/08/2019,1130,57
Y62,North West Commissioning Region,NT9,Alliance Medical,01/08/2019,1650,83
Y63,North East and Yorkshire Commissioning Region,NT9,Alliance Medical,01/08/2019,1680,84
Y56,London Commissioning Region,NT9,Alliance Medical,01/08/2020,1030,52
Y56,London Commissioning Region,NT9,Alliance Medical,01/08/2021,1250,63
Y56,London Commissioning Region,NT9,Alliance Medical,01/08/2022,1455,73
Y56,London Commissioning Region,NT9,Alliance Medical,01/08/2023,1800,90
Y56,London Commissioning Region,NT9,Alliance Medical,01/08/2024,1875,94
Y54,#N/A,NT9,Alliance Medical,01/09/2018,4275,214
Y55,#N/A,NT9,Alliance Medical,01/09/2018,1860,93
Y56,London Commissioning Region,NT9,Alliance Medical,01/09/2018,1205,60
Y58,South West Commissioning Region,NT9,Alliance Medical,01/09/2018,190,10
Y59,South East Commissioning Region,NT9,Alliance Medical,01/09/2018,1430,72
Y56,London Commissioning Region,NT9,Alliance Medical,01/09/2019,1485,74
Y58,South West Commissioning Region,NT9,Alliance Medical,01/09/2019,305,15
Y59,South East Commissioning Region,NT9,Alliance Medical,01/09/2019,2075,104
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/09/2019,1005,50
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/09/2019,1120,56
Y62,North West Commissioning Region,NT9,Alliance Medical,01/09/2019,1310,66
Y63,North East and Yorkshire Commissioning Region,NT9,Alliance Medical,01/09/2019,1730,87
Y56,London Commissioning Region,NT9,Alliance Medical,01/09/2020,1155,58
Y56,London Commissioning Region,NT9,Alliance Medical,01/09/2021,1210,61
Y56,London Commissioning Region,NT9,Alliance Medical,01/09/2022,1575,79
Y56,London Commissioning Region,NT9,Alliance Medical,01/09/2023,1510,76
Y56,London Commissioning Region,NT9,Alliance Medical,01/09/2024,1725,86
Y54,#N/A,NT9,Alliance Medical,01/10/2018,4800,240
Y55,#N/A,NT9,Alliance Medical,01/10/2018,1795,90
Y56,London Commissioning Region,NT9,Alliance Medical,01/10/2018,1260,63
Y58,South West Commissioning Region,NT9,Alliance Medical,01/10/2018,305,15
Y59,South East Commissioning Region,NT9,Alliance Medical,01/10/2018,1485,74
Y56,London Commissioning Region,NT9,Alliance Medical,01/10/2019,1645,82
Y58,South West Commissioning Region,NT9,Alliance Medical,01/10/2019,340,17
Y59,South East Commissioning Region,NT9,Alliance Medical,01/10/2019,2345,117
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/10/2019,975,49
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/10/2019,1210,61
Y62,North West Commissioning Region,NT9,Alliance Medical,01/10/2019,1325,66
Y63,North East and Yorkshire Commissioning Region,NT9,Alliance Medical,01/10/2019,2020,101
Y56,London Commissioning Region,NT9,Alliance Medical,01/10/2020,1250,63
Y56,London Commissioning Region,NT9,Alliance Medical,01/10/2021,1355,68
Y56,London Commissioning Region,NT9,Alliance Medical,01/10/2022,1740,87
Y56,London Commissioning Region,NT9,Alliance Medical,01/10/2023,1115,56
Y56,London Commissioning Region,NT9,Alliance Medical,01/10/2024,2000,100
Y54,#N/A,NT9,Alliance Medical,01/11/2018,4500,225
Y55,#N/A,NT9,Alliance Medical,01/11/2018,2130,107
Y56,London Commissioning Region,NT9,Alliance Medical,01/11/2018,1160,58
Y58,South West Commissioning Region,NT9,Alliance Medical,01/11/2018,310,16
Y59,South East Commissioning Region,NT9,Alliance Medical,01/11/2018,1550,78
Y56,London Commissioning Region,NT9,Alliance Medical,01/11/2019,1575,79
Y58,South West Commissioning Region,NT9,Alliance Medical,01/11/2019,280,14
Y59,South East Commissioning Region,NT9,Alliance Medical,01/11/2019,2240,112
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/11/2019,950,48
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/11/2019,985,49
Y62,North West Commissioning Region,NT9,Alliance Medical,01/11/2019,1390,70
Y63,North East and Yorkshire Commissioning Region,NT9,Alliance Medical,01/11/2019,2040,102
Y56,London Commissioning Region,NT9,Alliance Medical,01/11/2020,1125,56
Y56,London Commissioning Region,NT9,Alliance Medical,01/11/2021,1490,75
Y56,London Commissioning Region,NT9,Alliance Medical,01/11/2022,1640,82
Y56,London Commissioning Region,NT9,Alliance Medical,01/11/2023,1395,70
Y56,London Commissioning Region,NT9,Alliance Medical,01/11/2024,1970,99
Y54,#N/A,NT9,Alliance Medical,01/12/2018,3980,199
Y55,#N/A,NT9,Alliance Medical,01/12/2018,2995,150
Y56,London Commissioning Region,NT9,Alliance Medical,01/12/2018,1170,59
Y58,South West Commissioning Region,NT9,Alliance Medical,01/12/2018,220,11
Y59,South East Commissioning Region,NT9,Alliance Medical,01/12/2018,1450,73
Y56,London Commissioning Region,NT9,Alliance Medical,01/12/2019,1515,76
Y58,South West Commissioning Region,NT9,Alliance Medical,01/12/2019,270,14
Y59,South East Commissioning Region,NT9,Alliance Medical,01/12/2019,1985,99
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/12/2019,860,43
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/12/2019,1130,57
Y62,North West Commissioning Region,NT9,Alliance Medical,01/12/2019,1205,60
Y63,North East and Yorkshire Commissioning Region,NT9,Alliance Medical,01/12/2019,1720,86
Y56,London Commissioning Region,NT9,Alliance Medical,01/12/2020,1125,56
Y56,London Commissioning Region,NT9,Alliance Medical,01/12/2021,1225,61
Y56,London Commissioning Region,NT9,Alliance Medical,01/12/2022,1310,66
Y56,London Commissioning Region,NT9,Alliance Medical,01/12/2023,1420,71
Y56,London Commissioning Region,NT9,Alliance Medical,01/12/2024,1815,91
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/04/2016,1405,70
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/05/2016,1630,82
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/06/2016,1410,71
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/07/2016,1540,77
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/08/2016,1525,76
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/09/2016,1420,71
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/10/2016,1565,78
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/11/2016,1495,75
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/12/2016,1350,68
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/01/2017,1610,81
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/02/2017,1485,74
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/03/2017,1365,68
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/04/2017,1315,66
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/05/2017,1400,70
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/06/2017,1385,69
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/07/2017,1490,75
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/08/2017,1540,77
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/09/2017,1370,69
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/10/2017,1575,79
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/11/2017,1365,68
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/12/2017,1385,69
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/01/2018,1475,74
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/02/2018,1370,69
Y57,#N/A,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/03/2018,1490,75
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust, 01/04/2018,1365,68
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/01/2019,1565,78
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/01/2020,1725,86
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/01/2021,1520,76
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/01/2022,2010,101
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/01/2023,1905,95
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/01/2024,2185,109
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/01/2025,2205,110
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/02/2019,1570,79
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/02/2020,1690,85
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/02/2021,1340,67
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/02/2022,1900,95
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/02/2023,1730,87
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/02/2024,2065,103
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/02/2025,1965,98
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/03/2019,1580,79
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/03/2020,1785,89
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/03/2021,1760,88
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/03/2022,1990,100
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/03/2023,1885,94
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/03/2024,2165,108
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/03/2025,2060,103
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/04/2019,1510,76
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/04/2020,465,23
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/04/2021,1620,81
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/04/2022,1850,93
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/04/2023,1890,95
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/04/2024,2030,102
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/05/2018,1480,74
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/05/2019,1640,82
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/05/2020,645,32
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/05/2021,1835,92
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/05/2022,1790,90
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/05/2023,1995,100
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/05/2024,2145,107
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/06/2018,1455,73
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/06/2019,1945,97
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/06/2020,985,49
Y59,South East Commissioning Region,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,01/06/2021,1745,87
