Region,RegionName,Org Code,Provider name,Date,Median Days Test to Report
Y56,London Commissioning Region,NT9,Alliance Medical,01/09/2021,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/10/2021,9
Y56,London Commissioning Region,NT9,Alliance Medical,01/11/2021,6
Y56,London Commissioning Region,NT9,Alliance Medical,01/12/2021,7
Y56,London Commissioning Region,NT9,Alliance Medical,01/01/2022,7
Y56,London Commissioning Region,NT9,Alliance Medical,01/02/2022,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/03/2022,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/04/2022,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/05/2022,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/06/2022,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/07/2022,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/08/2022,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/09/2022,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/10/2022,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/11/2022,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/12/2022,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/01/2023,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/02/2023,2
Y56,London Commissioning Region,NT9,Alliance Medical,01/03/2023,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/04/2023,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/05/2023,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/06/2023,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/07/2023,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/08/2023,6
Y56,London Commissioning Region,NT9,Alliance Medical,01/09/2023,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/10/2023,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/11/2023,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/12/2023,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/01/2024,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/02/2024,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/03/2024,3
Y58,South West Commissioning Region,NT9,Alliance Medical,01/04/2023,2
Y58,South West Commissioning Region,NT9,Alliance Medical,01/05/2023,2
Y58,South West Commissioning Region,NT9,Alliance Medical,01/06/2023,3
Y58,South West Commissioning Region,NT9,Alliance Medical,01/07/2023,1
Y58,South West Commissioning Region,NT9,Alliance Medical,01/08/2023,2
Y58,South West Commissioning Region,NT9,Alliance Medical,01/09/2023,5
Y58,South West Commissioning Region,NT9,Alliance Medical,01/10/2023,2
Y58,South West Commissioning Region,NT9,Alliance Medical,01/11/2023,1
Y58,South West Commissioning Region,NT9,Alliance Medical,01/12/2023,4
Y58,South West Commissioning Region,NT9,Alliance Medical,01/01/2024,5
Y58,South West Commissioning Region,NT9,Alliance Medical,01/02/2024,1
Y58,South West Commissioning Region,NT9,Alliance Medical,01/03/2024,1
Y59,South East Commissioning Region,NT9,Alliance Medical,01/04/2023,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/05/2023,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/06/2023,5
Y59,South East Commissioning Region,NT9,Alliance Medical,01/07/2023,5
Y59,South East Commissioning Region,NT9,Alliance Medical,01/08/2023,6
Y59,South East Commissioning Region,NT9,Alliance Medical,01/09/2023,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/10/2023,3
Y59,South East Commissioning Region,NT9,Alliance Medical,01/11/2023,3
Y59,South East Commissioning Region,NT9,Alliance Medical,01/12/2023,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/01/2024,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/02/2024,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/03/2024,7
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/04/2023,3
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/05/2023,2
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/06/2023,3
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/07/2023,4
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/08/2023,4
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/09/2023,3
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/10/2023,2
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/11/2023,3
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/12/2023,3
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/01/2024,3
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/02/2024,4
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/03/2024,4
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/04/2023,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/05/2023,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/06/2023,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/07/2023,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/08/2023,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/09/2023,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/10/2023,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/11/2023,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/12/2023,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/01/2024,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/02/2024,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/03/2024,3
Y62,North West Commissioning Region,NT9,Alliance Medical,01/04/2023,7
Y62,North West Commissioning Region,NT9,Alliance Medical,01/05/2023,7
Y62,North West Commissioning Region,NT9,Alliance Medical,01/06/2023,10
Y62,North West Commissioning Region,NT9,Alliance Medical,01/07/2023,5
Y62,North West Commissioning Region,NT9,Alliance Medical,01/08/2023,11
Y62,North West Commissioning Region,NT9,Alliance Medical,01/09/2023,7
Y62,North West Commissioning Region,NT9,Alliance Medical,01/10/2023,5
Y62,North West Commissioning Region,NT9,Alliance Medical,01/11/2023,2
Y62,North West Commissioning Region,NT9,Alliance Medical,01/12/2023,2.5
Y62,North West Commissioning Region,NT9,Alliance Medical,01/01/2024,4
Y62,North West Commissioning Region,NT9,Alliance Medical,01/02/2024,5
Y62,North West Commissioning Region,NT9,Alliance Medical,01/03/2024,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/04/2024,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/05/2024,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/06/2024,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/08/2024,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/09/2024,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/10/2024,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/11/2024,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/12/2024,4.5
Y56,London Commissioning Region,NT9,Alliance Medical,01/01/2025,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/02/2025,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/03/2025,4
Y58,South West Commissioning Region,NT9,Alliance Medical,01/04/2024,2
Y58,South West Commissioning Region,NT9,Alliance Medical,01/05/2024,2
Y58,South West Commissioning Region,NT9,Alliance Medical,01/06/2024,3
Y58,South West Commissioning Region,NT9,Alliance Medical,01/07/2024,3
Y58,South West Commissioning Region,NT9,Alliance Medical,01/08/2024,2
Y58,South West Commissioning Region,NT9,Alliance Medical,01/09/2024,4
Y58,South West Commissioning Region,NT9,Alliance Medical,01/10/2024,2
Y58,South West Commissioning Region,NT9,Alliance Medical,01/11/2024,3
Y58,South West Commissioning Region,NT9,Alliance Medical,01/12/2024,3
Y58,South West Commissioning Region,NT9,Alliance Medical,01/01/2025,4
Y58,South West Commissioning Region,NT9,Alliance Medical,01/02/2025,3
Y58,South West Commissioning Region,NT9,Alliance Medical,01/03/2025,3
Y59,South East Commissioning Region,NT9,Alliance Medical,01/04/2024,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/05/2024,5
Y59,South East Commissioning Region,NT9,Alliance Medical,01/06/2024,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/08/2024,5
Y59,South East Commissioning Region,NT9,Alliance Medical,01/09/2024,6
Y59,South East Commissioning Region,NT9,Alliance Medical,01/10/2024,2
Y59,South East Commissioning Region,NT9,Alliance Medical,01/11/2024,3
Y59,South East Commissioning Region,NT9,Alliance Medical,01/12/2024,3
Y59,South East Commissioning Region,NT9,Alliance Medical,01/01/2025,2
Y59,South East Commissioning Region,NT9,Alliance Medical,01/02/2025,2.5
Y59,South East Commissioning Region,NT9,Alliance Medical,01/03/2025,2
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/04/2024,3
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/05/2024,4
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/04/2024,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/05/2024,4
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/06/2024,4
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/08/2024,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/09/2024,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/10/2024,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/11/2024,3
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/12/2024,4
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/01/2025,2
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/02/2025,2
Y61,East of England Commissioning Region ,NT9,Alliance Medical,01/03/2025,3
Y62,North West Commissioning Region,NT9,Alliance Medical,01/04/2024,4
Y62,North West Commissioning Region,NT9,Alliance Medical,01/05/2024,2.5
Y62,North West Commissioning Region,NT9,Alliance Medical,01/06/2024,2
Y62,North West Commissioning Region,NT9,Alliance Medical,01/08/2024,3
Y62,North West Commissioning Region,NT9,Alliance Medical,01/09/2024,6
Y62,North West Commissioning Region,NT9,Alliance Medical,01/10/2024,2
Y62,North West Commissioning Region,NT9,Alliance Medical,01/11/2024,20
Y62,North West Commissioning Region,NT9,Alliance Medical,01/12/2024,3
Y62,North West Commissioning Region,NT9,Alliance Medical,01/01/2025,3
Y62,North West Commissioning Region,NT9,Alliance Medical,01/02/2025,4.5
Y62,North West Commissioning Region,NT9,Alliance Medical,01/03/2025,2
IHCP,#N/A,NT9,Alliance Medical,01/04/16,
IHCP,#N/A,NT9,Alliance Medical,01/05/16,
IHCP,#N/A,NT9,Alliance Medical,01/06/16,
IHCP,#N/A,NT9,Alliance Medical,01/07/16,
IHCP,#N/A,NT9,Alliance Medical,01/08/16,
IHCP,#N/A,NT9,Alliance Medical,01/09/16,
IHCP,#N/A,NT9,Alliance Medical,01/10/16,
IHCP,#N/A,NT9,Alliance Medical,01/11/16,
IHCP,#N/A,NT9,Alliance Medical,01/12/16,
IHCP,#N/A,NT9,Alliance Medical,01/01/17,
IHCP,#N/A,NT9,Alliance Medical,01/02/17,
IHCP,#N/A,NT9,Alliance Medical,01/03/17,
IHCP,#N/A,NT9,Alliance Medical,01/04/17,
IHCP,#N/A,NT9,Alliance Medical,01/05/17,
IHCP,#N/A,NT9,Alliance Medical,01/06/17,
IHCP,#N/A,NT9,Alliance Medical,01/07/17,
IHCP,#N/A,NT9,Alliance Medical,01/07/17,
IHCP,#N/A,NT9,Alliance Medical,01/08/17,
IHCP,#N/A,NT9,Alliance Medical,01/09/17,
IHCP,#N/A,NT9,Alliance Medical,01/10/17,
IHCP,#N/A,NT9,Alliance Medical,01/11/17,
IHCP,#N/A,NT9,Alliance Medical,01/12/17,
IHCP,#N/A,NT9,Alliance Medical,01/01/18,
IHCP,#N/A,NT9,Alliance Medical,01/02/18,2
IHCP,#N/A,NT9,Alliance Medical,01/03/18,3
Y54,#N/A,NT9,Alliance Medical, 01/04/2018,2
Y54,#N/A,NT9,Alliance Medical,01/05/2018,2
Y54,#N/A,NT9,Alliance Medical,01/06/2018,2
Y54,#N/A,NT9,Alliance Medical,01/07/2018,2
Y54,#N/A,NT9,Alliance Medical,01/08/2018,3
Y54,#N/A,NT9,Alliance Medical,01/09/2018,2
Y54,#N/A,NT9,Alliance Medical,01/10/2018,2
Y54,#N/A,NT9,Alliance Medical,01/11/2018,2
Y54,#N/A,NT9,Alliance Medical,01/12/2018,2
Y54,#N/A,NT9,Alliance Medical,01/01/2019,2
Y54,#N/A,NT9,Alliance Medical,01/02/2019,2
Y54,#N/A,NT9,Alliance Medical,01/03/2019,2
Y55,#N/A,NT9,Alliance Medical, 01/04/2018,4
Y55,#N/A,NT9,Alliance Medical,01/05/2018,3
Y55,#N/A,NT9,Alliance Medical,01/06/2018,2
Y55,#N/A,NT9,Alliance Medical,01/07/2018,3
Y55,#N/A,NT9,Alliance Medical,01/08/2018,2
Y55,#N/A,NT9,Alliance Medical,01/09/2018,1
Y55,#N/A,NT9,Alliance Medical,01/10/2018,2
Y55,#N/A,NT9,Alliance Medical,01/11/2018,2
Y55,#N/A,NT9,Alliance Medical,01/12/2018,2
Y55,#N/A,NT9,Alliance Medical,01/01/2019,2
Y55,#N/A,NT9,Alliance Medical,01/02/2019,2
Y55,#N/A,NT9,Alliance Medical,01/03/2019,3
Y56,London Commissioning Region,NT9,Alliance Medical, 01/04/2018,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/05/2018,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/06/2018,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/07/2018,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/08/2018,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/09/2018,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/10/2018,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/11/2018,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/12/2018,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/01/2019,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/02/2019,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/03/2019,4
Y58,South West Commissioning Region,NT9,Alliance Medical, 01/04/2018,3
Y58,South West Commissioning Region,NT9,Alliance Medical,01/05/2018,4
Y58,South West Commissioning Region,NT9,Alliance Medical,01/06/2018,5
Y58,South West Commissioning Region,NT9,Alliance Medical,01/07/2018,5
Y58,South West Commissioning Region,NT9,Alliance Medical,01/08/2018,5
Y58,South West Commissioning Region,NT9,Alliance Medical,01/09/2018,4
Y58,South West Commissioning Region,NT9,Alliance Medical,01/10/2018,4
Y58,South West Commissioning Region,NT9,Alliance Medical,01/11/2018,4
Y58,South West Commissioning Region,NT9,Alliance Medical,01/12/2018,4
Y58,South West Commissioning Region,NT9,Alliance Medical,01/01/2019,6
Y58,South West Commissioning Region,NT9,Alliance Medical,01/02/2019,3.5
Y58,South West Commissioning Region,NT9,Alliance Medical,01/03/2019,4
Y59,South East Commissioning Region,NT9,Alliance Medical, 01/04/2018,5
Y59,South East Commissioning Region,NT9,Alliance Medical,01/05/2018,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/06/2018,3
Y59,South East Commissioning Region,NT9,Alliance Medical,01/07/2018,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/08/2018,5
Y59,South East Commissioning Region,NT9,Alliance Medical,01/09/2018,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/10/2018,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/11/2018,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/12/2018,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/01/2019,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/02/2019,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/03/2019,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/04/2019,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/05/2019,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/06/2019,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/07/2019,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/08/2019,5
Y56,London Commissioning Region,NT9,Alliance Medical,01/09/2019,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/10/2019,2
Y56,London Commissioning Region,NT9,Alliance Medical,01/11/2019,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/12/2019,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/01/2020,4
Y56,London Commissioning Region,NT9,Alliance Medical,01/02/2020,3
Y56,London Commissioning Region,NT9,Alliance Medical,01/03/2020,2
Y58,South West Commissioning Region,NT9,Alliance Medical,01/04/2019,3
Y58,South West Commissioning Region,NT9,Alliance Medical,01/05/2019,3
Y58,South West Commissioning Region,NT9,Alliance Medical,01/06/2019,4
Y58,South West Commissioning Region,NT9,Alliance Medical,01/07/2019,5
Y58,South West Commissioning Region,NT9,Alliance Medical,01/08/2019,5
Y58,South West Commissioning Region,NT9,Alliance Medical,01/09/2019,4
Y58,South West Commissioning Region,NT9,Alliance Medical,01/10/2019,5
Y58,South West Commissioning Region,NT9,Alliance Medical,01/11/2019,6
Y58,South West Commissioning Region,NT9,Alliance Medical,01/12/2019,6
Y58,South West Commissioning Region,NT9,Alliance Medical,01/01/2020,5
Y58,South West Commissioning Region,NT9,Alliance Medical,01/02/2020,5
Y58,South West Commissioning Region,NT9,Alliance Medical,01/03/2020,5
Y59,South East Commissioning Region,NT9,Alliance Medical,01/04/2019,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/05/2019,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/06/2019,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/07/2019,5
Y59,South East Commissioning Region,NT9,Alliance Medical,01/08/2019,6
Y59,South East Commissioning Region,NT9,Alliance Medical,01/09/2019,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/10/2019,5
Y59,South East Commissioning Region,NT9,Alliance Medical,01/11/2019,5
Y59,South East Commissioning Region,NT9,Alliance Medical,01/12/2019,6
Y59,South East Commissioning Region,NT9,Alliance Medical,01/01/2020,4
Y59,South East Commissioning Region,NT9,Alliance Medical,01/02/2020,5
Y59,South East Commissioning Region,NT9,Alliance Medical,01/03/2020,4
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/04/2019,2
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/05/2019,2
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/06/2019,4
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/07/2019,4
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/08/2019,6
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/09/2019,3
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/10/2019,4
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/11/2019,5
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/12/2019,6
Y60,Midlands Commissioning Region ,NT9,Alliance Medical,01/01/2020,3
