Region,Org Code,Provider name,Modality,Date,Median Days Request to Test
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2022,5
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2022,8
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2022,11
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2022,7
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2022,8
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2022,8
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2022,9
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2023,21
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2023,17
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2023,15
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2023,14
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2023,7
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2023,11
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2023,8
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2023,8
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2023,12
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2023,15
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2023,19
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2023,20
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2024,15
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2024,18
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2024,18
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2024,17
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2024,12
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2024,9
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2024,10
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2024,9
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2024,7
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2024,7
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2024,6
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2024,6
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2025,9
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2025,7
Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2025,15
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/04/2020,16
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/05/2020,8
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/06/2020,11
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/07/2020,14
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/08/2020,21
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/09/2020,28
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/10/2020,30
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/11/2020,26
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/12/2020,27
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/01/2021,31
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/02/2021,24
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/03/2021,17
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/04/2021,21
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/05/2021,24
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/06/2021,29
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/07/2021,28
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/08/2021,27
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/09/2021,30
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/10/2021,33
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/11/2021,34
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/12/2021,35
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/01/2022,40
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/02/2022,26
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/03/2022,35
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/04/2022,38
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/05/2022,34
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/06/2022,32
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/07/2022,30
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/08/2022,33
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/09/2022,31
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/10/2022,34
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/11/2022,40
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/12/2022,39
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/01/2023,41
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/02/2023,30
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/03/2023,31
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/04/2023,41
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/05/2023,38
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/06/2023,30
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/07/2023,27
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/08/2023,24
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/09/2023,25
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/10/2023,20
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/11/2023,22
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/12/2023,25
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/01/2024,32
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/02/2024,22
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/03/2024,28
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/04/2024,28.5
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/05/2024,26
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/06/2024,27
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/07/2024,30
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/08/2024,29
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/09/2024,36
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/10/2024,36
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/11/2024,32
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/12/2024,32
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/01/2025,38
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/02/2025,35
Y56,R1H,Barts Health NHS Trust,Magnetic Resonance Imaging,01/03/2025,37
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2020,5
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2020,8
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2020,14
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2020,9
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2020,10
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2020,9
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2020,10
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2020,13
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2020,12
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2021,14
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2021,12
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2021,14
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2021,13
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2021,11
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2021,12
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2021,9
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2021,10
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2021,15
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2021,15
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2021,19
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2021,18
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2022,23
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2022,19
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2022,22
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2022,24
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2022,20
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2022,20
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2022,20
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2022,24
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2022,20
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2022,20
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2022,20
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2022,19
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2023,28
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2023,26
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2023,22
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2023,20
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2023,19
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2023,19
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2023,27
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2023,29
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2023,32
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2023,26
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2023,24
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2023,18
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2024,13
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2024,11
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2024,13
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2024,11
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2024,13
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2024,12
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2024,13
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2024,14
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2024,15
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2024,16
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2024,18
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2024,18
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2025,21
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2025,20
Y61,RC9,Bedfordshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2025,20
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2020,15
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2020,37
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2020,37
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2020,52
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2020,41
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2020,51
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2020,44
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2020,47
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2020,62
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2021,75
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2021,66
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2021,62
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2021,60
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2021,585
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2021,55
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2021,60
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2021,56
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2021,77
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2021,66
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2021,745
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2021,49
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2022,775
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2022,79
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2022,92
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2022,79
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2022,89
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2022,81
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2022,58
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2022,75
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2022,75
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2022,64
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2022,61
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2022,58
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2023,71
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2023,73
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2023,56
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2023,69
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2023,65
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2023,64
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2023,69
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2023,59
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2023,63
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2023,55
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2023,42
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2023,39.5
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2024,54
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2024,65
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2024,59
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2024,59
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2024,63
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2024,47
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2024,16
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2024,14
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2024,1
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2024,5
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2024,0
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2024,0
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2025,0
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2025,0
Y60,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2025,0
Y62,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2020,10
Y62,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2020,9
